paths	winner	count
4235976	1	7
423597816	1	9
423597861	0	9
423598	2	6
4236157	1	7
423615879	0	9
423615897	1	9
423615978	0	9
42361598	2	8
423617589	1	9
423617598	0	9
423617859	0	9
423617895	0	9
423617958	0	9
423617985	1	9
423618579	1	9
423618597	1	9
4236187	1	7
42361895	2	8
423618975	1	9
423619578	0	9
423619587	1	9
4236197	1	7
423619857	1	9
423619875	0	9
4236517	1	7
423651879	0	9
423651897	1	9
423651978	0	9
423651987	1	9
423657189	1	9
423657198	0	9
423657819	0	9
423657891	0	9
423657918	0	9
423657981	1	9
423658179	1	9
423658197	1	9
4236587	1	7
423658917	1	9
423658971	1	9
423659178	0	9
423659187	1	9
4236597	1	7
423659817	1	9
423659871	0	9
4236715	1	7
423671859	1	9
423671895	1	9
423671958	1	9
423671985	1	9
4236751	1	7
423675819	1	9
423675891	1	9
423675918	1	9
42367598	2	8
4236781	1	7
4236785	1	7
423678915	1	9
42367895	2	8
4236791	1	7
4236795	1	7
423679815	1	9
423679851	1	9
423681579	0	9
423681597	1	9
423681759	1	9
423681795	1	9
423681957	1	9
423681975	0	9
423685179	0	9
423685197	1	9
423685719	1	9
423685791	1	9
423685917	1	9
423685971	0	9
423687159	0	9
423687195	0	9
423687519	0	9
423687591	0	9
423687915	0	9
423687951	0	9
423689157	1	9
423689175	0	9
423689517	1	9
423689571	0	9
423689715	1	9
423689751	1	9
423691578	0	9
423691587	1	9
423691758	1	9
423691785	1	9
423691857	1	9
423691875	0	9
423695178	0	9
42369518	2	8
423695718	1	9
42369578	2	8
423695817	1	9
423695871	0	9
423697158	0	9
423697185	1	9
423697518	0	9
423697581	1	9
423697815	0	9
423697851	0	9
42369815	2	8
423698175	1	9
423698517	1	9
423698571	1	9
423698715	1	9
42369875	2	8
42371568	2	8
423715698	0	9
423715869	0	9
423715896	0	9
423715968	0	9
42371598	2	8
423716589	1	9
423716598	0	9
423716859	0	9
423716895	0	9
423716958	0	9
423716985	1	9
423718569	1	9
42371859	2	8
42371865	2	8
42371869	2	8
42371895	2	8
423718965	1	9
423719568	0	9
42371958	2	8
423719658	0	9
42371968	2	8
423719856	0	9
423719865	0	9
4237516	1	7
423751869	0	9
423751896	1	9
423751968	0	9
423751986	1	9
423756189	1	9
423756198	0	9
423756819	0	9
423756891	0	9
423756918	0	9
423756981	1	9
423758169	1	9
42375819	2	8
4237586	1	7
423758916	1	9
423758961	1	9
423759168	0	9
42375918	2	8
4237596	1	7
423759816	1	9
423759861	0	9
4237615	1	7
423761859	1	9
423761895	1	9
4237619	1	7
42376518	2	8
423765198	0	9
423765819	1	9
423765891	0	9
4237659	1	7
42376815	2	8
42376819	2	8
4237685	1	7
4237689	1	7
423769158	0	9
42376918	2	8
4237695	1	7
423769815	1	9
423769851	0	9
423781569	0	9
423781596	1	9
423781659	1	9
423781695	1	9
423781956	1	9
423781965	0	9
423785169	0	9
423785196	0	9
423785619	1	9
423785691	0	9
423785916	1	9
423785961	0	9
423786159	0	9
423786195	0	9
423786519	0	9
423786591	0	9
423786915	0	9
423786951	0	9
423789156	0	9
423789165	0	9
423789516	1	9
423789561	0	9
423789615	1	9
423789651	0	9
423791568	0	9
423791586	1	9
4237916	1	7
423791856	1	9
423791865	0	9
423795168	0	9
42379518	2	8
4237956	1	7
423795816	1	9
423795861	0	9
423796158	0	9
423796185	1	9
423796518	0	9
423796581	1	9
423796815	0	9
423796851	0	9
42379815	2	8
423798165	1	9
423798516	1	9
423798561	1	9
4237986	1	7
423815	2	6
423816579	1	9
423816597	1	9
4238167	1	7
42381695	2	8
423816975	1	9
423817569	1	9
42381759	2	8
42381765	2	8
42381769	2	8
42381795	2	8
423817965	1	9
423819567	1	9
42381957	2	8
42381965	2	8
42381967	2	8
4238197	1	7
4238516	1	7
4238517	1	7
423851967	1	9
423851976	1	9
423856179	1	9
423856197	1	9
4238567	1	7
423856917	1	9
423856971	1	9
423857169	1	9
42385719	2	8
4238576	1	7
423857916	1	9
423857961	1	9
423859167	1	9
42385917	2	8
4238596	1	7
4238597	1	7
4238615	1	7
42386175	2	8
423861795	1	9
4238619	1	7
423865	2	6
42386715	2	8
42386719	2	8
4238675	1	7
4238679	1	7
42386915	2	8
42386917	2	8
4238695	1	7
423869715	1	9
42386975	2	8
4238715	1	7
42387165	2	8
423871695	1	9
42387195	2	8
423871965	1	9
423875	2	6
4238761	1	7
4238765	1	7
423876915	1	9
42387695	2	8
4238791	1	7
4238795	1	7
423879615	1	9
42387965	2	8
423891567	1	9
423891576	1	9
4238916	1	7
42389175	2	8
423891765	1	9
423895	2	6
42389615	2	8
423896175	1	9
423896517	1	9
423896571	1	9
423896715	1	9
42389675	2	8
42389715	2	8
423897165	1	9
423897516	1	9
423897561	1	9
4238976	1	7
423915678	0	9
42391568	2	8
4239157	1	7
423915867	1	9
423915876	0	9
423916578	0	9
423916587	1	9
4239167	1	7
423916857	1	9
423916875	0	9
423917568	0	9
42391758	2	8
423917658	0	9
42391768	2	8
423917856	0	9
423917865	0	9
423918567	1	9
42391857	2	8
42391865	2	8
42391867	2	8
4239187	1	7
4239516	1	7
4239517	1	7
423951867	1	9
423951876	1	9
423956178	0	9
423956187	1	9
4239567	1	7
423956817	1	9
423956871	0	9
423957168	0	9
42395718	2	8
4239576	1	7
423957816	1	9
423957861	0	9
423958167	1	9
42395817	2	8
4239586	1	7
4239587	1	7
4239615	1	7
42396175	2	8
423961785	1	9
42396185	2	8
423961875	1	9
423965178	0	9
42396518	2	8
42396571	2	8
42396578	2	8
42396581	2	8
423965871	0	9
423967158	0	9
42396718	2	8
4239675	1	7
423967815	1	9
423967851	0	9
42396815	2	8
42396817	2	8
4239685	1	7
423968715	1	9
42396875	2	8
4239715	1	7
42397165	2	8
423971685	1	9
42397185	2	8
423971865	1	9
4239751	1	7
42397561	2	8
42397568	2	8
42397581	2	8
423975861	1	9
4239761	1	7
4239765	1	7
423976815	1	9
423976851	1	9
4239781	1	7
4239785	1	7
423978615	1	9
42397865	2	8
423981567	1	9
423981576	1	9
42398165	2	8
423981675	1	9
42398175	2	8
423981765	1	9
423985167	1	9
423985176	0	9
42398561	2	8
423985671	0	9
42398571	2	8
423985761	1	9
423986157	1	9
423986175	0	9
423986517	1	9
423986571	0	9
423986715	1	9
423986751	1	9
423987156	0	9
423987165	0	9
423987516	1	9
423987561	0	9
423987615	1	9
423987651	0	9
4251367	1	7
425136879	0	9
425136897	1	9
425136978	0	9
425136987	1	9
4251376	1	7
425137869	0	9
425137896	1	9
425137968	0	9
425137986	1	9
4251386	1	7
4251387	1	7
425138967	1	9
425138976	1	9
4251396	1	7
4251397	1	7
425139867	1	9
425139876	1	9
42516	1	5
425173	2	6
4251763	1	7
42517683	2	8
425176893	1	9
42517693	2	8
425176983	1	9
4251783	1	7
4251786	1	7
42517893	2	8
425178963	1	9
4251793	1	7
4251796	1	7
42517983	2	8
425179863	1	9
425183	2	6
425186379	0	9
425186397	1	9
42518673	2	8
425186793	1	9
42518693	2	8
425186973	0	9
425187369	0	9
425187396	1	9
4251876	1	7
42518793	2	8
425187963	0	9
425189367	1	9
425189376	1	9
4251896	1	7
42518973	2	8
425189763	1	9
425193	2	6
425196378	0	9
425196387	1	9
42519673	2	8
425196783	1	9
42519683	2	8
425196873	0	9
425197368	0	9
425197386	1	9
4251976	1	7
42519783	2	8
425197863	0	9
425198367	1	9
425198376	1	9
4251986	1	7
42519873	2	8
425198763	1	9
4253167	1	7
425316879	1	9
42531689	2	8
4253169	1	7
4253176	1	7
425317869	1	9
425317896	1	9
4253179	1	7
4253186	1	7
4253187	1	7
4253189	1	7
4253196	1	7
4253197	1	7
42531986	2	8
425319876	1	9
42536	1	5
425371	2	6
4253761	1	7
42537681	2	8
42537689	2	8
42537691	2	8
425376981	1	9
4253781	1	7
4253786	1	7
42537891	2	8
425378961	1	9
4253791	1	7
4253796	1	7
42537981	2	8
42537986	2	8
425381	2	6
425386179	1	9
42538619	2	8
42538671	2	8
42538679	2	8
42538691	2	8
425386971	1	9
425387169	1	9
425387196	1	9
4253876	1	7
42538791	2	8
425387961	1	9
42538916	2	8
425389176	1	9
4253896	1	7
42538971	2	8
42538976	2	8
425391	2	6
4253961	1	7
42539671	2	8
425396781	1	9
42539681	2	8
425396871	1	9
4253971	1	7
4253976	1	7
42539781	2	8
425397861	1	9
4253981	1	7
4253986	1	7
42539871	2	8
425398761	1	9
4256137	1	7
425613879	1	9
42561389	2	8
4256139	1	7
425617389	1	9
425617398	0	9
425617839	1	9
425617893	0	9
4256179	1	7
425618379	1	9
425618397	1	9
4256187	1	7
4256189	1	7
425619378	0	9
425619387	1	9
4256197	1	7
42561983	2	8
425619873	0	9
4256317	1	7
425631879	0	9
425631897	1	9
425631978	0	9
425631987	1	9
425637189	1	9
425637198	0	9
425637819	0	9
425637891	0	9
425637918	0	9
425637981	1	9
425638179	1	9
425638197	1	9
4256387	1	7
425638917	1	9
425638971	1	9
425639178	0	9
425639187	1	9
4256397	1	7
425639817	1	9
425639871	0	9
4256713	1	7
42567183	2	8
425671893	1	9
42567193	2	8
425671983	1	9
4256731	1	7
42567381	2	8
42567389	2	8
42567391	2	8
425673981	1	9
4256781	1	7
4256783	1	7
425678913	1	9
425678931	1	9
4256791	1	7
4256793	1	7
425679813	1	9
42567983	2	8
425681379	0	9
425681397	1	9
42568173	2	8
425681793	1	9
42568193	2	8
425681973	0	9
425683179	1	9
42568319	2	8
42568371	2	8
42568379	2	8
42568391	2	8
425683971	1	9
425687139	1	9
425687193	0	9
425687319	0	9
425687391	0	9
425687913	0	9
425687931	1	9
42568913	2	8
425689173	0	9
425689317	1	9
425689371	0	9
425689713	1	9
42568973	2	8
425691378	0	9
425691387	1	9
42569173	2	8
425691783	1	9
42569183	2	8
425691873	0	9
4256931	1	7
42569371	2	8
425693781	1	9
42569381	2	8
425693871	1	9
4256971	1	7
425697318	0	9
425697381	1	9
425697813	0	9
425697831	1	9
4256981	1	7
425698317	1	9
425698371	1	9
425698713	1	9
425698731	1	9
4257136	1	7
425713869	1	9
425713896	1	9
4257139	1	7
425716389	1	9
425716398	0	9
425716839	1	9
425716893	0	9
4257169	1	7
425718369	1	9
42571839	2	8
4257186	1	7
4257189	1	7
425719368	0	9
42571938	2	8
4257196	1	7
425719836	1	9
425719863	0	9
4257316	1	7
425731869	0	9
425731896	1	9
425731968	0	9
425731986	1	9
425736189	1	9
425736198	0	9
425736819	0	9
425736891	0	9
425736918	0	9
425736981	1	9
425738169	1	9
42573819	2	8
4257386	1	7
425738916	1	9
425738961	1	9
425739168	0	9
42573918	2	8
4257396	1	7
425739816	1	9
425739861	0	9
42576	1	5
425781369	0	9
425781396	1	9
4257816	1	7
42578193	2	8
425781963	0	9
425783169	1	9
425783196	1	9
4257836	1	7
42578391	2	8
425783961	1	9
425786139	1	9
425786193	0	9
425786319	0	9
425786391	0	9
425786913	0	9
425786931	1	9
425789136	1	9
425789163	0	9
425789316	1	9
425789361	0	9
4257896	1	7
425791368	0	9
425791386	1	9
4257916	1	7
42579183	2	8
425791863	0	9
4257931	1	7
4257936	1	7
42579381	2	8
425793861	1	9
4257961	1	7
425796318	0	9
425796381	1	9
425796813	0	9
425796831	1	9
4257981	1	7
425798316	1	9
425798361	1	9
4257986	1	7
4258136	1	7
4258137	1	7
4258139	1	7
425816379	1	9
425816397	1	9
4258167	1	7
4258169	1	7
425817369	1	9
42581739	2	8
4258176	1	7
4258179	1	7
425819367	1	9
42581937	2	8
4258196	1	7
4258197	1	7
4258316	1	7
4258317	1	7
425831967	1	9
425831976	1	9
425836179	1	9
425836197	1	9
4258367	1	7
425836917	1	9
425836971	1	9
425837169	1	9
42583719	2	8
4258376	1	7
425837916	1	9
425837961	1	9
425839167	1	9
42583917	2	8
4258396	1	7
4258397	1	7
42586	1	5
4258713	1	7
4258716	1	7
42587193	2	8
425871963	1	9
4258731	1	7
4258736	1	7
42587391	2	8
425873961	1	9
4258761	1	7
4258763	1	7
425876913	1	9
425876931	1	9
4258791	1	7
4258793	1	7
4258796	1	7
425891367	1	9
425891376	1	9
4258916	1	7
42589173	2	8
425891763	1	9
4258931	1	7
4258936	1	7
42589371	2	8
425893761	1	9
4258961	1	7
425896317	1	9
425896371	1	9
425896713	1	9
425896731	1	9
4258971	1	7
425897316	1	9
425897361	1	9
4258976	1	7
4259136	1	7
4259137	1	7
42591386	2	8
425913876	1	9
425916378	0	9
425916387	1	9
4259167	1	7
42591683	2	8
425916873	0	9
425917368	0	9
42591738	2	8
4259176	1	7
425917836	1	9
425917863	0	9
425918367	1	9
42591837	2	8
4259186	1	7
4259187	1	7
4259316	1	7
4259317	1	7
425931867	1	9
425931876	1	9
425936178	0	9
425936187	1	9
4259367	1	7
425936817	1	9
425936871	0	9
425937168	0	9
42593718	2	8
4259376	1	7
425937816	1	9
425937861	0	9
425938167	1	9
42593817	2	8
4259386	1	7
4259387	1	7
42596	1	5
4259713	1	7
4259716	1	7
42597183	2	8
425971863	1	9
4259731	1	7
4259736	1	7
42597381	2	8
42597386	2	8
4259761	1	7
4259763	1	7
425976813	1	9
42597683	2	8
4259781	1	7
4259783	1	7
4259786	1	7
425981367	1	9
425981376	1	9
4259816	1	7
42598173	2	8
425981763	1	9
42598316	2	8
425983176	1	9
4259836	1	7
42598371	2	8
42598376	2	8
42598613	2	8
425986173	0	9
425986317	1	9
425986371	0	9
425986713	1	9
42598673	2	8
425987136	1	9
425987163	0	9
425987316	1	9
425987361	0	9
4259876	1	7
42613578	2	8
42613579	2	8
426135879	1	9
42613589	2	8
4261359	1	7
4261375	1	7
426137859	1	9
426137895	1	9
4261379	1	7
4261385	1	7
42613875	2	8
426138795	1	9
4261389	1	7
4261395	1	7
42613975	2	8
426139785	1	9
42613985	2	8
426139875	1	9
42615	1	5
426173	2	6
42617538	2	8
42617539	2	8
42617583	2	8
42617589	2	8
42617593	2	8
42617598	2	8
42617835	2	8
426178395	1	9
4261785	1	7
42617893	2	8
42617895	2	8
42617935	2	8
426179385	1	9
4261795	1	7
42617983	2	8
42617985	2	8
426183	2	6
426185379	1	9
42618539	2	8
42618573	2	8
42618579	2	8
42618593	2	8
426185973	1	9
426187359	1	9
426187395	1	9
4261875	1	7
42618793	2	8
426187953	1	9
42618935	2	8
426189375	1	9
4261895	1	7
42618973	2	8
42618975	2	8
426193	2	6
4261953	1	7
42619573	2	8
42619578	2	8
42619583	2	8
426195873	1	9
4261973	1	7
4261975	1	7
42619783	2	8
426197853	1	9
4261983	1	7
4261985	1	7
42619873	2	8
42619875	2	8
4263157	1	7
42631587	2	8
426315897	1	9
42631597	2	8
42631598	2	8
4263175	1	7
42631785	2	8
426317895	1	9
42631795	2	8
426317985	1	9
4263185	1	7
4263187	1	7
42631895	2	8
426318975	1	9
4263195	1	7
4263197	1	7
426319857	1	9
426319875	1	9
42635	1	5
426371	2	6
4263751	1	7
42637581	2	8
426375891	1	9
42637591	2	8
42637598	2	8
4263781	1	7
4263785	1	7
42637891	2	8
42637895	2	8
4263791	1	7
4263795	1	7
42637981	2	8
426379851	1	9
426381	2	6
42638517	2	8
426385197	1	9
42638571	2	8
426385791	1	9
42638591	2	8
42638597	2	8
42638715	2	8
426387195	1	9
4263875	1	7
42638791	2	8
42638795	2	8
426389157	1	9
426389175	1	9
4263895	1	7
42638971	2	8
426389751	1	9
426391	2	6
42639517	2	8
42639518	2	8
42639571	2	8
42639578	2	8
42639581	2	8
42639587	2	8
42639715	2	8
426397185	1	9
4263975	1	7
42639781	2	8
42639785	2	8
42639815	2	8
426398175	1	9
4263985	1	7
42639871	2	8
42639875	2	8
4265137	1	7
42651387	2	8
426513897	1	9
42651397	2	8
42651398	2	8
42651738	2	8
426517398	0	9
42651783	2	8
426517893	0	9
42651793	2	8
42651798	2	8
426518	2	6
426519378	0	9
42651938	2	8
4265197	1	7
426519837	1	9
426519873	0	9
42653178	2	8
42653179	2	8
426531879	1	9
42653189	2	8
4265319	1	7
42653718	2	8
426537198	0	9
426537819	1	9
426537891	0	9
4265379	1	7
426538	2	6
426539178	0	9
42653918	2	8
42653971	2	8
42653978	2	8
42653981	2	8
426539871	0	9
42657138	2	8
42657139	2	8
42657183	2	8
42657189	2	8
42657193	2	8
42657198	2	8
4265731	1	7
42657381	2	8
426573891	1	9
42657391	2	8
42657398	2	8
426578	2	6
4265791	1	7
42657931	2	8
42657938	2	8
42657981	2	8
426579831	1	9
426581379	1	9
42658139	2	8
42658173	2	8
42658179	2	8
42658193	2	8
426581973	1	9
42658317	2	8
426583197	1	9
42658371	2	8
426583791	1	9
42658391	2	8
42658397	2	8
42658713	2	8
426587193	0	9
426587319	1	9
426587391	0	9
426587913	1	9
42658793	2	8
426589137	1	9
426589173	0	9
42658931	2	8
426589371	0	9
42658971	2	8
426589731	1	9
4265913	1	7
42659173	2	8
42659178	2	8
42659183	2	8
426591873	1	9
42659317	2	8
42659318	2	8
42659371	2	8
42659378	2	8
42659381	2	8
42659387	2	8
42659713	2	8
42659718	2	8
4265973	1	7
426597813	1	9
42659783	2	8
426598	2	6
4267135	1	7
42671385	2	8
426713895	1	9
42671395	2	8
426713985	1	9
42671538	2	8
426715398	0	9
42671583	2	8
426715893	0	9
42671593	2	8
42671598	2	8
42671835	2	8
42671839	2	8
4267185	1	7
426718935	1	9
42671895	2	8
426719358	0	9
42671938	2	8
4267195	1	7
426719835	1	9
426719853	0	9
4267315	1	7
426731859	1	9
426731895	1	9
4267319	1	7
42673518	2	8
426735198	0	9
426735819	1	9
426735891	0	9
4267359	1	7
42673815	2	8
42673819	2	8
4267385	1	7
4267389	1	7
426739158	0	9
42673918	2	8
4267395	1	7
426739815	1	9
426739851	0	9
42675	1	5
426781359	1	9
426781395	1	9
4267815	1	7
42678193	2	8
426781953	1	9
42678315	2	8
426783195	1	9
4267835	1	7
42678391	2	8
42678395	2	8
42678513	2	8
426785193	0	9
426785319	1	9
426785391	0	9
426785913	1	9
42678593	2	8
426789135	1	9
426789153	0	9
426789315	1	9
426789351	0	9
4267895	1	7
4267913	1	7
4267915	1	7
42679183	2	8
426791853	1	9
42679315	2	8
426793185	1	9
4267935	1	7
42679381	2	8
42679385	2	8
42679513	2	8
42679518	2	8
4267953	1	7
426795813	1	9
42679583	2	8
426798135	1	9
42679815	2	8
4267983	1	7
4267985	1	7
4268135	1	7
4268137	1	7
42681395	2	8
426813975	1	9
426815	2	6
42681735	2	8
42681739	2	8
4268175	1	7
426817935	1	9
42681795	2	8
42681935	2	8
42681937	2	8
4268195	1	7
4268197	1	7
4268315	1	7
42683175	2	8
426831795	1	9
4268319	1	7
426835	2	6
42683715	2	8
42683719	2	8
4268375	1	7
4268379	1	7
42683915	2	8
42683917	2	8
4268395	1	7
426839715	1	9
42683975	2	8
42685	1	5
42687135	2	8
426871395	1	9
4268715	1	7
42687193	2	8
42687195	2	8
4268731	1	7
4268735	1	7
42687391	2	8
42687395	2	8
426875	2	6
4268791	1	7
426879315	1	9
42687935	2	8
4268795	1	7
4268913	1	7
4268915	1	7
42689173	2	8
42689175	2	8
42689315	2	8
426893175	1	9
4268935	1	7
42689371	2	8
42689375	2	8
426895	2	6
426897135	1	9
42689715	2	8
4268973	1	7
4268975	1	7
4269135	1	7
4269137	1	7
426913857	1	9
426913875	1	9
426915378	0	9
42691538	2	8
4269157	1	7
426915837	1	9
426915873	0	9
426917358	0	9
42691738	2	8
4269175	1	7
426917835	1	9
426917853	0	9
42691835	2	8
42691837	2	8
4269185	1	7
4269187	1	7
4269315	1	7
42693175	2	8
426931785	1	9
42693185	2	8
426931875	1	9
426935178	0	9
42693518	2	8
42693571	2	8
42693578	2	8
42693581	2	8
426935871	0	9
426937158	0	9
42693718	2	8
4269375	1	7
426937815	1	9
426937851	0	9
42693815	2	8
42693817	2	8
4269385	1	7
426938715	1	9
42693875	2	8
42695	1	5
42697135	2	8
426971385	1	9
4269715	1	7
42697183	2	8
42697185	2	8
4269731	1	7
4269735	1	7
42697381	2	8
426973851	1	9
4269751	1	7
42697531	2	8
42697538	2	8
42697581	2	8
426975831	1	9
4269781	1	7
426978315	1	9
42697835	2	8
4269785	1	7
42698135	2	8
426981375	1	9
4269815	1	7
42698173	2	8
42698175	2	8
426983157	1	9
426983175	1	9
4269835	1	7
42698371	2	8
426983751	1	9
426985137	1	9
426985173	0	9
42698531	2	8
426985371	0	9
42698571	2	8
426985731	1	9
426987135	1	9
426987153	0	9
426987315	1	9
426987351	0	9
4269875	1	7
42713568	2	8
42713569	2	8
427135869	1	9
42713589	2	8
427135968	1	9
42713598	2	8
4271365	1	7
427136859	1	9
427136895	1	9
427136958	1	9
427136985	1	9
4271385	1	7
42713865	2	8
427138695	1	9
42713895	2	8
427138965	1	9
4271395	1	7
42713965	2	8
427139685	1	9
42713985	2	8
427139865	1	9
427153	2	6
4271563	1	7
42715683	2	8
427156893	1	9
42715693	2	8
427156983	1	9
4271583	1	7
4271586	1	7
42715893	2	8
427158963	1	9
4271593	1	7
4271596	1	7
42715983	2	8
427159863	1	9
427163	2	6
42716538	2	8
42716539	2	8
42716583	2	8
42716589	2	8
42716593	2	8
42716598	2	8
42716835	2	8
427168395	1	9
4271685	1	7
42716893	2	8
42716895	2	8
42716935	2	8
427169385	1	9
4271695	1	7
42716983	2	8
42716985	2	8
427183	2	6
427185369	1	9
42718539	2	8
42718563	2	8
42718569	2	8
4271859	1	7
427186359	1	9
427186395	1	9
42718653	2	8
427186593	1	9
4271869	1	7
42718935	2	8
427189365	1	9
42718953	2	8
427189563	1	9
42718963	2	8
42718965	2	8
427193	2	6
427195368	1	9
42719538	2	8
42719563	2	8
42719568	2	8
4271958	1	7
427196358	1	9
427196385	1	9
42719653	2	8
427196583	1	9
4271968	1	7
42719835	2	8
427198365	1	9
42719853	2	8
427198563	1	9
42719863	2	8
42719865	2	8
42731	1	5
427351	2	6
4273561	1	7
42735681	2	8
42735689	2	8
42735691	2	8
427356981	1	9
4273581	1	7
4273586	1	7
42735891	2	8
427358961	1	9
4273591	1	7
4273596	1	7
42735981	2	8
42735986	2	8
427361	2	6
4273651	1	7
42736581	2	8
427365891	1	9
42736591	2	8
42736598	2	8
4273681	1	7
4273685	1	7
42736891	2	8
42736895	2	8
4273691	1	7
4273695	1	7
42736981	2	8
427369851	1	9
427381	2	6
4273851	1	7
42738561	2	8
427385691	1	9
4273859	1	7
4273861	1	7
42738651	2	8
42738659	2	8
4273869	1	7
4273891	1	7
42738951	2	8
42738956	2	8
42738961	2	8
427389651	1	9
427391	2	6
4273951	1	7
42739561	2	8
42739568	2	8
4273958	1	7
4273961	1	7
42739651	2	8
427396581	1	9
4273968	1	7
4273981	1	7
42739851	2	8
427398561	1	9
42739861	2	8
42739865	2	8
42751	1	5
42753168	2	8
42753169	2	8
427531869	1	9
42753189	2	8
427531968	1	9
42753198	2	8
4275361	1	7
427536819	1	9
427536891	1	9
427536918	1	9
42753698	2	8
427538	2	6
4275391	1	7
42753961	2	8
42753968	2	8
42753981	2	8
427539861	1	9
42756138	2	8
42756139	2	8
42756183	2	8
42756189	2	8
42756193	2	8
42756198	2	8
4275631	1	7
42756381	2	8
427563891	1	9
42756391	2	8
42756398	2	8
427568	2	6
4275691	1	7
42756931	2	8
42756938	2	8
42756981	2	8
427569831	1	9
427581369	1	9
42758139	2	8
42758163	2	8
42758169	2	8
4275819	1	7
4275831	1	7
42758361	2	8
427583691	1	9
4275839	1	7
4275861	1	7
427586319	1	9
427586391	1	9
4275869	1	7
4275891	1	7
42758931	2	8
427589361	1	9
42758961	2	8
427589631	1	9
427591368	1	9
42759138	2	8
42759163	2	8
42759168	2	8
4275918	1	7
4275931	1	7
42759361	2	8
42759368	2	8
4275938	1	7
4275961	1	7
427596318	1	9
42759638	2	8
4275968	1	7
427598	2	6
42761	1	5
4276315	1	7
427631859	1	9
427631895	1	9
427631958	1	9
427631985	1	9
4276351	1	7
427635819	1	9
427635891	1	9
427635918	1	9
42763598	2	8
4276381	1	7
4276385	1	7
427638915	1	9
42763895	2	8
4276391	1	7
4276395	1	7
427639815	1	9
427639851	1	9
4276513	1	7
42765183	2	8
427651893	1	9
42765193	2	8
427651983	1	9
4276531	1	7
42765381	2	8
42765389	2	8
42765391	2	8
427653981	1	9
4276581	1	7
4276583	1	7
427658913	1	9
427658931	1	9
4276591	1	7
4276593	1	7
427659813	1	9
42765983	2	8
427681359	1	9
427681395	1	9
42768153	2	8
427681593	1	9
4276819	1	7
4276831	1	7
42768351	2	8
42768359	2	8
4276839	1	7
4276851	1	7
427685319	1	9
427685391	1	9
4276859	1	7
4276891	1	7
427689315	1	9
427689351	1	9
427689513	1	9
42768953	2	8
427691358	1	9
427691385	1	9
42769153	2	8
427691583	1	9
4276918	1	7
4276931	1	7
42769351	2	8
427693581	1	9
4276938	1	7
4276951	1	7
427695318	1	9
42769538	2	8
4276958	1	7
4276981	1	7
427698315	1	9
42769835	2	8
427698513	1	9
427698531	1	9
42781	1	5
4278315	1	7
42783165	2	8
427831695	1	9
42783195	2	8
427831965	1	9
427835	2	6
4278361	1	7
4278365	1	7
427836915	1	9
42783695	2	8
4278391	1	7
4278395	1	7
427839615	1	9
42783965	2	8
4278513	1	7
4278516	1	7
42785193	2	8
427851963	1	9
4278531	1	7
4278536	1	7
42785391	2	8
427853961	1	9
4278561	1	7
4278563	1	7
427856913	1	9
427856931	1	9
4278591	1	7
4278593	1	7
4278596	1	7
42786135	2	8
427861395	1	9
4278615	1	7
42786193	2	8
42786195	2	8
4278631	1	7
4278635	1	7
42786391	2	8
42786395	2	8
427865	2	6
4278691	1	7
427869315	1	9
42786935	2	8
4278695	1	7
42789135	2	8
427891365	1	9
42789153	2	8
427891563	1	9
42789163	2	8
42789165	2	8
4278931	1	7
42789351	2	8
427893561	1	9
42789361	2	8
42789365	2	8
427895	2	6
4278961	1	7
427896315	1	9
42789635	2	8
427896513	1	9
427896531	1	9
42791	1	5
4279315	1	7
42793165	2	8
427931685	1	9
